678.091111111,702.395555556,842.133333333,936.0622222219999,639.592222222,739.288888889,756.255555556,857.1766666669999,283.16,142.954444444,614.596666667,276.172222222,658.7,667.697777778,680.08,533.4,636.8122222219999,642.616666667,839.035555556,784.467777778,616.715555556,606.8133333329999,551.218888889,348.316666667,650.631111111,961.1855555560001,698.5599999999999,722.232222222,819.008888889,710.25,369.141222222,495.714444444,664.745555556,596.6777777779999,584.917777778,868.377777778,913.967777778,961.4411111110001,927.781111111,582.986666667,885.697777778,719.85,888.108888889,872.446666667,668.25
675.904444444,748.891111111,720.122222222,806.894444444,689.395555556,547.374444444,355.638777778,808.683333333,346.694444444,392.200888889,729.037777778,592.195555556,621.961111111,578.873333333,725.031111111,659.765555556,666.434444444,558.79,646.144444444,858.763333333,597.214444444,607.352222222,664.001111111,533.718888889,742.287777778,834.628888889,598.962222222,564.786666667,655.635555556,670.552222222,326.657444444,375.056666667,737.277777778,704.348888889,831.9366666670001,639.263333333,708.221111111,873.1944444440001,792.45,598.334444444,615.402222222,669.658888889,650.986666667,799.894444444,865.905555556
547.697777778,542.173333333,463.736222222,544.922222222,385.161222222,300.387777778,412.128888889,306.131111111,220.128333333,308.798888889,512.860333333,321.212222222,481.392222222,509.561111111,605.638888889,372.149444444,381.093777778,407.640666667,386.457777778,395.41,421.730444444,438.273333333,442.079888889,339.972666667,398.236666667,495.616666667,376.553333333,297.437666667,432.026666667,378.911222222,497.132222222,385.678888889,405.066666667,226.107,842.87,235.743,326.73,444.184444444,471.997777778,503.661111111,442.39,343.67,425.392111111,452.726666667,671.8233333330001
622.423333333,662.121111111,579.651111111,748.9411111110001,715.034444444,561.46,451.19,655.134444444,421.186666667,466.001111111,798.341111111,455.404444444,577.235555556,764.554444444,346.27,618.903333333,843.781111111,726.33,564.041111111,955.224444444,608.785555556,693.394444444,655.303333333,459.094444444,838.833333333,532.051111111,787.592222222,781.01,788.587777778,791.8,623.697777778,596.624444444,636.235555556,687.857777778,538.797777778,656.651111111,804.3211111110001,944.336666667,454.042222222,483.093333333,544.286666667,754.046666667,591.421111111,938.5566666669999,931.015555556
472.031111111,617.298888889,888.366666667,577.138888889,760.0599999999999,506.378888889,532.606666667,631.1911111110001,778.024444444,791.3200000000001,713.4433333330001,772.275555556,487.536666667,335.316666667,596.337777778,434.777777778,485.012222222,565.984444444,356.136666667,608.653333333,593.9422222220001,746.231111111,372.57,435.662222222,613.734444444,458.487777778,535.967777778,556.815555556,569.857777778,541.334444444,684.746666667,679.455555556,512.565555556,423.172222222,700.4288888889999,665.907777778,765.783333333,933.758888889,512.8122222219999,552.012222222,664.084444444,564.472222222,608.174444444,577.933333333,545.465555556
472.031111111,617.298888889,888.366666667,577.138888889,760.0599999999999,506.378888889,532.606666667,631.1911111110001,778.024444444,791.3200000000001,713.4433333330001,772.275555556,487.536666667,335.316666667,596.337777778,434.777777778,485.012222222,565.984444444,356.136666667,608.653333333,593.9422222220001,746.231111111,372.57,435.662222222,613.734444444,458.487777778,535.967777778,556.815555556,569.857777778,541.334444444,684.746666667,679.455555556,512.565555556,423.172222222,700.4288888889999,665.907777778,765.783333333,933.758888889,512.8122222219999,552.012222222,664.084444444,564.472222222,608.174444444,577.933333333,545.465555556
632.001111111,497.406666667,376.003333333,825.087777778,767.878888889,450.828888889,775.764444444,762.745555556,412.208888889,343.637777778,851.704444444,553.923333333,488.241111111,455.408888889,533.455555556,757.548888889,787.861111111,922.198888889,661.784444444,835.754444444,617.523333333,740.537777778,882.165555556,400.752222222,661.083333333,442.043333333,362.682222222,424.003333333,565.007777778,650.606666667,796.723333333,548.146666667,988.253333333,527.133333333,587.631111111,793.397777778,387.875555556,654.751111111,523.873333333,609.584444444,493.732222222,588.032222222,723.035555556,580.957777778,1081.75111111
594.8077777779999,529.491111111,488.497777778,613.841111111,552.225555556,574.738888889,501.491111111,614.016666667,581.286666667,596.465555556,712.846666667,579.5555555559999,371.778888889,680.202222222,598.317777778,648.317777778,594.418888889,691.908888889,528.1855555560001,640.73,417.307777778,585.155555556,467.201111111,468.228888889,371.416666667,515.227777778,529.662222222,585.043333333,610.466666667,644.304444444,710.246666667,678.397777778,603.318888889,625.657777778,658.143333333,713.415555556,536.512222222,605.674444444,643.364444444,628.588888889,485.893333333,738.267777778,604.961111111,763.345555556,634.3211111110001
594.8077777779999,529.491111111,488.497777778,613.841111111,552.225555556,574.738888889,501.491111111,614.016666667,581.286666667,596.465555556,712.846666667,579.5555555559999,371.778888889,680.202222222,598.317777778,648.317777778,594.418888889,691.908888889,528.1855555560001,640.73,417.307777778,585.155555556,467.201111111,468.228888889,371.416666667,515.227777778,529.662222222,585.043333333,610.466666667,644.304444444,710.246666667,678.397777778,603.318888889,625.657777778,658.143333333,713.415555556,536.512222222,605.674444444,643.364444444,628.588888889,485.893333333,738.267777778,604.961111111,763.345555556,634.3211111110001
539.383333333,629.934444444,627.001111111,525.551111111,555.1944444440001,422.01,351.507777778,499.707777778,366.367555556,231.104222222,516.27,441.331,394.692222222,557.134444444,481.037777778,508.932222222,717.853333333,321.522222222,436.212222222,656.633333333,537.991111111,404.328888889,470.752222222,357.414444444,525.3099999999999,826.115555556,480.651111111,525.8,495.74,811.446666667,575.1788888889999,644.123,766.471111111,535.271111111,822.615555556,432.992222222,367.916666667,490.371111111,466.81,409.112222222,455.005555556,426.698888889,478.452222222,688.7,657.781111111
