689.953666667,742.1025,904.615,896.3925,812.856666667,774.784166667,757.349166667,872.8,296.835166667,173.0275,804.08,391.265,696.0683333330001,825.135,688.02,658.781666667,844.734166667,606.3328333330001,931.435833333,859.963333333,659.931166667,733.096666667,633.030833333,434.983333333,767.27,970.508333333,699.955833333,869.074166667,966.441666667,881.6816666669999,381.820916667,482.983333333,877.175833333,828.375,622.308333333,885.178333333,1066.53,1072.08916667,912.701666667,550.8925,1009.88333333,669.6025,1030.325,1025.45416667,867.570833333
666.508333333,731.704166667,799.965833333,781.378333333,791.721666667,673.1766666669999,576.99825,850.131666667,371.0625,353.082166667,596.444166667,552.565833333,585.146666667,643.9400000000001,697.758333333,626.870833333,737.574166667,666.088333333,606.983333333,825.923333333,712.1675,650.7608333330001,605.654166667,581.913333333,754.233333333,861.566666667,677.784166667,736.615,661.238333333,838.480833333,329.35975,375.683333333,767.425833333,688.1275000000001,826.079166667,640.775833333,774.666666667,924.336666667,813.8875,561.0599999999999,759.216666667,748.314166667,698.094166667,886.090833333,768.7558333330001
522.334166667,614.574166667,501.0255,605.631666667,441.505083333,381.6675,401.5775,370.278333333,243.36375,270.994166667,526.938583333,328.939166667,503.773333333,523.185833333,604.040833333,398.607916667,480.437,428.639666667,452.754166667,575.354166667,417.635333333,454.5675,443.329083333,352.290333333,487.0175,478.35,385.810833333,437.994083333,463.3025,476.898416667,505.355833333,374.874166667,444.1225,292.35775,785.1725,326.29725,438.865833333,441.505,487.506666667,474.801666667,464.379166667,393.893333333,539.567416667,602.6125,769.213333333
581.7075,670.501666667,513.5475,812.601666667,699.955833333,593.1475,422.739166667,693.958333333,416.99,462.045833333,861.225,451.7,585.9675,742.104166667,451.565,644.285,822.553333333,716.224166667,624.205,936.439166667,658.866666667,727.97,636.78,491.589166667,899.3225,612.4175,753.155,713.29,805.070833333,884.516666667,618.5599999999999,568.3741666670001,770.275833333,617.9299999999999,498.408333333,750.433333333,816.145,993.444166667,464.240833333,529.208333333,680.283333333,762.956666667,624.25,939.520833333,998.169166667
513.190833333,632.385,944.276666667,621.7424999999999,671.5,491.7,542.606666667,681.486666667,666.341666667,714.495833333,738.093333333,712.284166667,584.428333333,422.315,658.508333333,473.9475,560.0725,546.7441666669999,362.726666667,603.595,550.828333333,738.031666667,433.506666667,492.530833333,669.058333333,537.2525000000001,624.985,630.774166667,685.143333333,674.425833333,707.491666667,730.225833333,658.795833333,450.896666667,715.24,721.1375,803.9924999999999,998.560833333,493.055,545.015,694.2675,603.450833333,606.0108333330001,553.925,684.261666667
499.709166667,612.238333333,936.133333333,606.090833333,690.8425,486.496666667,569.7125,677.241666667,677.160833333,748.571666667,749.150833333,674.9400000000001,560.235833333,395.391666667,660.8233333330001,470.4275,527.53,587.385,369.536666667,600.7391666669999,606.46,770.3200000000001,448.6625,469.760833333,644.175,546.953333333,640.225,624.419166667,589.746666667,589.1224999999999,695.7625,728.0075000000001,577.845,429.941666667,728.170833333,670.5683333330001,798.670833333,977.16,492.635,537.194166667,699.571666667,672.050833333,627.511666667,699.524166667,683.331666667
609.4525,507.739166667,432.225833333,783.055833333,725.0875,584.089166667,741.543333333,739.918333333,443.464166667,391.935,798.520833333,521.790833333,522.6799999999999,523.219166667,610.365,736.228333333,758.4275,919.0008333329999,670.763333333,772.748333333,698.616666667,680.524166667,773.735,460.041666667,608.8975,403.106666667,450.5025,553.150833333,599.065833333,762.585,769.2325,574.3066666669999,969.425,511.043333333,659.434166667,791.014166667,415.225,682.571666667,590.713333333,609.8375,561.525,610.849166667,700.363333333,601.7225,1015.9475
653.6883333329999,627.161666667,553.2575000000001,689.006666667,610.355833333,628.044166667,592.164166667,731.515833333,573.856666667,489.700583333,725.6933333330001,540.149166667,484.808333333,786.154166667,744.131666667,723.463333333,644.530833333,736.9725,638.134166667,686.8875,600.634166667,652.055833333,546.180666667,517.1308333330001,429.200833333,489.513333333,669.9383333329999,749.4316666669999,674.479166667,784.2525000000001,767.34,690.5,693.825833333,633.084166667,648.3066666669999,740.626666667,538.34,675.415833333,709.85,677.6325000000001,654.039166667,763.620833333,716.996666667,746.168333333,859.924166667
662.576666667,641.751666667,549.2424999999999,682.0925,649.346666667,645.655,571.875,673.1900000000001,540.893333333,562.805833333,804.71,531.8575,402.476666667,768.264166667,733.3150000000001,708.950833333,623.7325,725.6425,560.798333333,620.215,522.26,674.003333333,530.065833333,492.713333333,381.23,511.218333333,643.506666667,684.903333333,700.849166667,693.0108333330001,726.403333333,668.8125,636.731666667,573.7575000000001,749.265,769.85,531.591666667,722.336666667,695.810833333,666.909166667,567.884166667,736.340833333,694.808333333,833.649166667,776.824166667
552.684166667,748.083333333,767.843333333,608.3475,625.940833333,521.600833333,372.856666667,539.275,348.212333333,257.716833333,605.363333333,547.20325,507.094166667,675.485833333,534.966666667,515.650833333,738.229166667,387.749166667,553.235833333,680.060833333,619.1375,497.724166667,498.728333333,376.7275,541.513333333,810.433333333,579.3175,662.5525,732.146666667,821.934166667,539.066666667,615.163916667,939.5700000000001,664.761666667,717.201666667,548.625,591.929166667,560.150833333,516.205,426.506666667,574.166666667,461.2575,656.914166667,823.1425,692.786666667
